exchange,quote_asset,volume_bucket,cap_bucket,symbol,base_symbol,market_cap,source_file
bybit,USDT,5M+,500M+,BYBIT:LABUSDT.P,LAB,4632481406,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:LINKUSDT.P,LINK,5927422461,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:LITUSDT,LIT,656044680,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:LITUSDT.P,LIT,656044680,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:LTCUSDT.P,LTC,3412767845,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:MNTUSDT,MNT,1429557321,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:MNTUSDT.P,MNT,1429557321,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:MUSDT.P,M,1700496258,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:NEARUSDT,NEAR,2646269101,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:NEARUSDT.P,NEAR,2646269101,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:ONDOUSDT.P,ONDO,1616503828,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:RENDERUSDT.P,RENDER,833064996,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:SOLUSDT,SOL,47449497539,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:SOLUSDT.P,SOL,47449497539,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:SUIUSDT.P,SUI,2996128805,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:TAOUSDT.P,TAO,2050071591,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:TRXUSDT.P,TRX,31227435420,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:UNIUSDT.P,UNI,1965146479,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:USD1USDT,USD1,4525719747,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:USDCUSDT,USDC,73045868544,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:VVVUSDT.P,VVV,519796322,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:WLDUSDT.P,WLD,1402204027,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:WLFIUSDT.P,WLFI,1908524734,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:XAUTUSDT.P,XAUT,2524375791,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:XLMUSDT.P,XLM,6658225833,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:XMRUSDT.P,XMR,6113266113,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:XRPUSDT,XRP,70226699563,bybit_USDT_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:XRPUSDT.P,XRP,70226699563,bybit_USDT_perp_pairs_07-jul-26.txt
bybit,USDT,5M+,500M+,BYBIT:ZECUSDT.P,ZEC,7628612542,bybit_USDT_perp_pairs_07-jul-26.txt
coinbase,EUR,1M-5M,500M+,COINBASE:BTCEUR,BTC,1265744153723,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,1M-5M,500M+,COINBASE:ETHEUR,ETH,213947939547,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,1M-5M,500M+,COINBASE:SOLEUR,SOL,47449497539,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,1M-5M,500M+,COINBASE:USDCEUR,USDC,73045868544,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,1M-5M,500M+,COINBASE:USDTEUR,USDT,184213378000,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,1M-5M,500M+,COINBASE:XRPEUR,XRP,70226699563,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,500K-1000K,500M+,COINBASE:BTCEUR,BTC,1265744153723,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,500K-1000K,500M+,COINBASE:ETHEUR,ETH,213947939547,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,500K-1000K,500M+,COINBASE:LTCEUR,LTC,3412767845,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,500K-1000K,500M+,COINBASE:SOLEUR,SOL,47449497539,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,500K-1000K,500M+,COINBASE:USDCEUR,USDC,73045868544,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,500K-1000K,500M+,COINBASE:USDTEUR,USDT,184213378000,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,500K-1000K,500M+,COINBASE:XRPEUR,XRP,70226699563,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,5M+,500M+,COINBASE:BTCEUR,BTC,1265744153723,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,5M+,500M+,COINBASE:ETHEUR,ETH,213947939547,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,5M+,500M+,COINBASE:USDCEUR,USDC,73045868544,coinbase_EUR_pairs_07-jul-26.txt
coinbase,EUR,5M+,500M+,COINBASE:USDTEUR,USDT,184213378000,coinbase_EUR_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:BILLUSD,BILL,106782201,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:BONKUSD,BONK,380106570,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:CRVUSD,CRV,319927602,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:FARTCOINUSD,FARTCOIN,161177687,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:FETUSD,FET,377996458,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:GROVEUSD,GROVE,210727238,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:INJUSD,INJ,476291498,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:JTOUSD,JTO,390305502,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:MONUSD,MON,295398708,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:PENGUUSD,PENGU,417279171,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:PYTHUSD,PYTH,351000097,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:REUSD,RE,104563970,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:SEIUSD,SEI,336164194,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:TIAUSD,TIA,359772646,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,100M-500M,COINBASE:XPLUSD,XPL,277979260,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,10M-100M,COINBASE:ALLOUSD,ALLO,99846300,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,10M-100M,COINBASE:BLURUSD,BLUR,57491947,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,10M-100M,COINBASE:CAPUSD,CAP,35842200,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,10M-100M,COINBASE:OPGUSD,OPG,28393007,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,10M-100M,COINBASE:RAVEUSD,RAVE,80886495,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,10M-100M,COINBASE:TONUSD,TON,22276630,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,10M-100M,COINBASE:TRIAUSD,TRIA,54223685,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,10M-100M,COINBASE:USELESSUSD,USELESS,94882566,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,10M-100M,COINBASE:YFIUSD,YFI,82956209,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:AAVEUSD,AAVE,1423140110,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:ADAUSD,ADA,6702187370,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:AEROUSD,AERO,561238384,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:AVAXUSD,AVAX,2927360426,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:BCHUSD,BCH,4789905508,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:BNBUSD,BNB,77960724262,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:BTCUSD,BTC,1265744153723,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:DOGEUSD,DOGE,11626012901,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:DOTUSD,DOT,1458714453,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:ETHUSD,ETH,213947939547,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:HBARUSD,HBAR,3142733828,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:HYPEUSD,HYPE,15755909446,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:ICPUSD,ICP,1233144490,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:LINKUSD,LINK,5927422461,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:LTCUSD,LTC,3412767845,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:NEARUSD,NEAR,2646269101,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:ONDOUSD,ONDO,1616503828,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:PUMPUSD,PUMP,676962769,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:SOLUSD,SOL,47449497539,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:SUIUSD,SUI,2996128805,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:TAOUSD,TAO,2050071591,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:UNIUSD,UNI,1965146479,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:USD1USD,USD1,4525719747,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:USDTUSD,USDT,184213378000,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:VVVUSD,VVV,519796322,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:WLDUSD,WLD,1402204027,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:XLMUSD,XLM,6658225833,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:XRPUSD,XRP,70226699563,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,1M-5M,500M+,COINBASE:ZECUSD,ZEC,7628612542,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:BILLUSD,BILL,106782201,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:BONKUSD,BONK,380106570,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:CRVUSD,CRV,319927602,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:ETHFIUSD,ETHFI,405778598,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:FARTCOINUSD,FARTCOIN,161177687,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:FETUSD,FET,377996458,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:GROVEUSD,GROVE,210727238,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:GWEIUSD,GWEI,277551849,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:IMXUSD,IMX,117182748,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:INJUSD,INJ,476291498,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:JTOUSD,JTO,390305502,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:MONUSD,MON,295398708,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:NEXUSD,NEX,169726008,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:PENDLEUSD,PENDLE,243358022,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:PENGUUSD,PENGU,417279171,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:PYTHUSD,PYTH,351000097,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:REUSD,RE,104563970,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:SEIUSD,SEI,336164194,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:TIAUSD,TIA,359772646,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:TRACUSD,TRAC,124379453,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:WIFUSD,WIF,168275652,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:XPLUSD,XPL,277979260,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,100M-500M,COINBASE:ZROUSD,ZRO,358221417,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:ALLOUSD,ALLO,99846300,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:ARXUSD,ARX,46798541,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:BLURUSD,BLUR,57491947,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:CAPUSD,CAP,35842200,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:CHIPUSD,CHIP,70450075,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:IOTXUSD,IOTX,25463936,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:MEGAUSD,MEGA,54834616,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:METUSD,MET,89991196,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:OPGUSD,OPG,28393007,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:PLUMEUSD,PLUME,63850236,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:PROSUSD,PROS,57410576,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:RAVEUSD,RAVE,80886495,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:SKRUSD,SKR,63595409,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:STGUSD,STG,23810041,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:TONUSD,TON,22276630,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:TRBUSD,TRB,47814160,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:TRIAUSD,TRIA,54223685,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:USELESSUSD,USELESS,94882566,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,10M-100M,COINBASE:YFIUSD,YFI,82956209,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:AAVEUSD,AAVE,1423140110,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:ADAUSD,ADA,6702187370,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:AEROUSD,AERO,561238384,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:ALGOUSD,ALGO,774754969,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:APTUSD,APT,529480435,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:AVAXUSD,AVAX,2927360426,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:BCHUSD,BCH,4789905508,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:BNBUSD,BNB,77960724262,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:BTCUSD,BTC,1265744153723,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:DOGEUSD,DOGE,11626012901,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:DOTUSD,DOT,1458714453,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:ENAUSD,ENA,729518162,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:ETHUSD,ETH,213947939547,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:FILUSD,FIL,621877919,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:HBARUSD,HBAR,3142733828,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:HYPEUSD,HYPE,15755909446,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:ICPUSD,ICP,1233144490,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:LINKUSD,LINK,5927422461,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:LTCUSD,LTC,3412767845,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:MORPHOUSD,MORPHO,1293201703,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:NEARUSD,NEAR,2646269101,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:ONDOUSD,ONDO,1616503828,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:PEPEUSD,PEPE,1129092141,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:PUMPUSD,PUMP,676962769,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:QNTUSD,QNT,956042233,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:RENDERUSD,RENDER,833064996,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:SHIBUSD,SHIB,2568002265,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:SOLUSD,SOL,47449497539,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:SUIUSD,SUI,2996128805,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:TAOUSD,TAO,2050071591,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:UNIUSD,UNI,1965146479,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:USD1USD,USD1,4525719747,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:USDTUSD,USDT,184213378000,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:VVVUSD,VVV,519796322,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:WLDUSD,WLD,1402204027,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:WLFIUSD,WLFI,1908524734,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:XLMUSD,XLM,6658225833,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:XRPUSD,XRP,70226699563,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,500K-1000K,500M+,COINBASE:ZECUSD,ZEC,7628612542,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,100M-500M,COINBASE:BONKUSD,BONK,380106570,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,100M-500M,COINBASE:MONUSD,MON,295398708,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:AAVEUSD,AAVE,1423140110,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:ADAUSD,ADA,6702187370,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:BTCUSD,BTC,1265744153723,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:DOGEUSD,DOGE,11626012901,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:ETHUSD,ETH,213947939547,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:HYPEUSD,HYPE,15755909446,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:LINKUSD,LINK,5927422461,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:LTCUSD,LTC,3412767845,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:NEARUSD,NEAR,2646269101,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:SOLUSD,SOL,47449497539,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:SUIUSD,SUI,2996128805,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:USDTUSD,USDT,184213378000,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:VVVUSD,VVV,519796322,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:XLMUSD,XLM,6658225833,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:XRPUSD,XRP,70226699563,coinbase_USD_pairs_07-jul-26.txt
coinbase,USD,5M+,500M+,COINBASE:ZECUSD,ZEC,7628612542,coinbase_USD_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,100M-500M,COINBASE:BONKUSDC.P,BONK,380106570,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,100M-500M,COINBASE:CRVUSDC.P,CRV,319927602,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,100M-500M,COINBASE:ETHFIUSDC.P,ETHFI,405778598,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,100M-500M,COINBASE:EURCUSDC.P,EURC,443442149,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,100M-500M,COINBASE:FARTCOINUSDC.P,FARTCOIN,161177687,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,10M-100M,COINBASE:METAUSDC.P,META,97148571,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,10M-100M,COINBASE:SPCXUSDC.P,SPCX,11520163,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,500M+,COINBASE:AAVEUSDC.P,AAVE,1423140110,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,500M+,COINBASE:ADAUSDC.P,ADA,6702187370,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,500M+,COINBASE:BCHUSDC.P,BCH,4789905508,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,500M+,COINBASE:BTCUSDC.P,BTC,1265744153723,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,500M+,COINBASE:DOGEUSDC.P,DOGE,11626012901,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,500M+,COINBASE:ENAUSDC.P,ENA,729518162,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,500M+,COINBASE:ETHUSDC.P,ETH,213947939547,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,500M+,COINBASE:HYPEUSDC.P,HYPE,15755909446,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,500M+,COINBASE:LITUSDC.P,LIT,656044680,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,500M+,COINBASE:LTCUSDC.P,LTC,3412767845,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,500M+,COINBASE:NEARUSDC.P,NEAR,2646269101,coinbase_USDC_perp_pairs_07-jul-26.txt
coinbase,USDC,1M-5M,500M+,COINBASE:PEPEUSDC.P,PEPE,1129092141,coinbase_USDC_perp_pairs_07-jul-26.txt
